"nome_munic";"codigo_ibge";"dia";"mes";"datahora";"casos";"casos_novos";"casos_pc";"casos_mm7d";"obitos";"obitos_novos";"obitos_pc";"obitos_mm7d";"letalidade";"nome_ra";"cod_ra";"nome_drs";"cod_drs";"pop";"pop_60";"area";"map_leg";"map_leg_s";"latitude";"longitude";"semana_epidem"
"São José do Rio Preto";3549805;29;5;2020-05-29;634;36;141,5419;24,57143;20;0;4,465043;0,2857143;0,03154574;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;447924;79391;43194;">150";"1";-20,8113;-49,3758;22
"São José dos Campos";3549904;29;5;2020-05-29;835;28;117,4974;31;33;1;4,64361;0,4285714;0,03952096;"RA de São José dos Campos";15;"Taubaté";17;710654;103840;109941;">150";"1";-23,1896;-45,8841;22
"São Lourenço da Serra";3549953;29;5;2020-05-29;26;0;166,8913;0,1428571;2;0;12,83779;0;0,07692308;"RM de São Paulo";10;"Grande São Paulo";10;15579;2134;18646;"<50";"5";-23,8491;-46,9432;22
"São Luiz do Paraitinga";3550001;29;5;2020-05-29;1;0;9,461633;0;1;0;9,461633;0;1;"RA de São José dos Campos";15;"Taubaté";17;10569;1985;61732;"<10";"7";-23,222;-45,3109;22
"São Manuel";3550100;29;5;2020-05-29;38;6;96,02264;1;1;0;2,526912;0;0,02631579;"RA de Sorocaba";13;"Bauru";12;39574;6377;65073;"<50";"5";-22,7321;-48,5723;22
"São Miguel Arcanjo";3550209;29;5;2020-05-29;39;5;121,875;2,714286;1;1;3,125;0,1428571;0,02564103;"RA de Sorocaba";13;"Sorocaba";6;32000;4774;93034;"<50";"5";-23,8782;-47,9935;22
"São Paulo";3550308;29;5;2020-05-29;55741;3022;469,6091;1824;4116;158;34,67665;109,1429;0,07384152;"RM de São Paulo";10;"Grande São Paulo";10;11869660;1853286;152111;">150";"1";-23,5329;-46,6395;22
"São Pedro";3550407;29;5;2020-05-29;54;1;157,8578;0,4285714;0;0;0;0;0;"RA de Campinas";4;"Piracicaba";11;34208;6296;61128;"<75";"4";-22,5483;-47,9096;22
"São Pedro do Turvo";3550506;29;5;2020-05-29;2;0;27,14072;0;0;0;0;0;0;"RA de Marília";8;"Marília";5;7369;1272;73122;"<10";"7";-22,7453;-49,7428;22
"São Roque";3550605;29;5;2020-05-29;56;2;64,04758;1,857143;3;1;3,43112;0,1428571;0,05357143;"RA de Sorocaba";13;"Sorocaba";6;87435;14389;30691;"<75";"4";-23,5226;-47,1357;22
"São Sebastião";3550704;29;5;2020-05-29;284;8;325,931;4,285714;2;0;2,295289;0;0,007042254;"RA de São José dos Campos";15;"Taubaté";17;87135;10052;4024;">150";"1";-23,7951;-45,4143;22
"São Sebastião da Grama";3550803;29;5;2020-05-29;7;1;58,64611;0,1428571;1;0;8,378016;0;0,1428571;"RA de Campinas";4;"São João da Boa Vista";14;11936;2138;25241;"<10";"7";-21,7041;-46,8208;22
"São Simão";3550902;29;5;2020-05-29;1;0;6,735367;0;0;0;0;0;0;"RA de Ribeirão Preto";11;"Ribeirão Preto";1;14847;2659;61725;"<10";"7";-21,4732;-47,5518;22
"São Vicente";3551009;29;5;2020-05-29;876;78;244,7413;46,28571;78;0;21,79203;6,285714;0,0890411;"RA de Santos";12;"Baixada Santista";13;357929;53994;1481;">150";"1";-23,9574;-46,3883;22
"Sarapuí";3551108;29;5;2020-05-29;5;0;49,45598;0;0;0;0;0;0;"RA de Sorocaba";13;"Sorocaba";6;10110;1478;35259;"<10";"7";-23,6397;-47,8249;22
"Sarutaiá";3551207;29;5;2020-05-29;1;0;27,42732;0;0;0;0;0;0;"RA de Itapeva";7;"Bauru";12;3646;643;14161;"<10";"7";-23,2721;-49,4763;22
"Serra Azul";3551405;29;5;2020-05-29;1;0;8,141996;0;0;0;0;0;0;"RA de Ribeirão Preto";11;"Ribeirão Preto";1;12282;1425;28314;"<10";"7";-21,3074;-47,5602;22
"Serrana";3551504;29;5;2020-05-29;31;0;69,7664;0,5714286;4;0;9,002115;0;0,1290323;"RA de Ribeirão Preto";11;"Ribeirão Preto";1;44434;4998;12605;"<50";"5";-21,2043;-47,5952;22
"Serra Negra";3551603;29;5;2020-05-29;10;5;36,44315;0,8571429;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;27440;5669;20373;"<25";"6";-22,6139;-46,7033;22
"Sertãozinho";3551702;29;5;2020-05-29;49;3;40,0474;1,714286;4;0;3,269176;0;0,08163265;"RA de Ribeirão Preto";11;"Ribeirão Preto";1;122355;17281;40309;"<50";"5";-21,1316;-47,9875;22
"Sete Barras";3551801;29;5;2020-05-29;2;0;15,83782;0;0;0;0;0;0;"RA de Registro";16;"Registro";9;12628;2076;10627;"<10";"7";-24,382;-47,9279;22
"Severínia";3551900;29;5;2020-05-29;8;0;46,7126;0,1428571;0;0;0;0;0;"RA de Barretos";2;"Barretos";16;17126;2206;14046;"<10";"7";-20,8108;-48,8054;22
"Socorro";3552106;29;5;2020-05-29;9;0;23,20604;0,2857143;1;0;2,578449;0;0,1111111;"RA de Campinas";4;"Campinas";3;38783;7970;44903;"<10";"7";-22,5903;-46,5251;22
"Sorocaba";3552205;29;5;2020-05-29;851;50;129,2239;34;43;2;6,529526;1,285714;0,05052879;"RA de Sorocaba";13;"Sorocaba";6;658547;96498;45038;">150";"1";-23,4969;-47,4451;22
"Sud Mennucci";3552304;29;5;2020-05-29;4;0;51,8605;0,1428571;0;0;0;0;0;"RA de Araçatuba";1;"Araçatuba";7;7713;1262;59474;"<10";"7";-20,6872;-50,9238;22
"Sumaré";3552403;29;5;2020-05-29;176;10;62,14426;5,571429;7;1;2,471647;0,5714286;0,03977273;"RA de Campinas";4;"Campinas";3;283212;34837;15347;">150";"1";-22,8204;-47,2728;22
"Suzano";3552502;29;5;2020-05-29;629;29;216,1497;18;46;0;15,80745;0,7142857;0,07313196;"RM de São Paulo";10;"Grande São Paulo";10;291002;37156;20624;">150";"1";-23,5448;-46,3112;22
"Tabapuã";3552601;29;5;2020-05-29;8;2;67,27212;1;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;11892;2236;34579;"<10";"7";-20,9602;-49,0307;22
"Tabatinga";3552700;29;5;2020-05-29;12;0;75,48594;1;0;0;0;0;0;"RA Central";5;"Araraquara";8;15897;2365;3686;"<25";"6";-21,7239;-48,6896;22
"Taboão da Serra";3552809;29;5;2020-05-29;728;47;256,4545;30,28571;62;3;21,84091;4,142857;0,08516484;"RM de São Paulo";10;"Grande São Paulo";10;283871;32713;2039;">150";"1";-23,6019;-46,7526;22
"Taguaí";3553005;29;5;2020-05-29;4;0;30,03228;0,4285714;0;0;0;0;0;"RA de Itapeva";7;"Bauru";12;13319;1702;14533;"<10";"7";-23,4452;-49,4024;22
"Taiaçu";3553104;29;5;2020-05-29;10;0;165,6452;0,1428571;0;0;0;0;0;"RA de Barretos";2;"Barretos";16;6037;1034;10706;"<25";"6";-21,1431;-48,5112;22
"Taiúva";3553203;29;5;2020-05-29;1;0;15,92864;0;0;0;0;0;0;"RA de Barretos";2;"Barretos";16;6278;1147;13246;"<10";"7";-21,1223;-48,4528;22
"Tambaú";3553302;29;5;2020-05-29;18;0;78,93698;0,7142857;0;0;0;0;0;"RA de Campinas";4;"São João da Boa Vista";14;22803;4056;56179;"<25";"6";-21,7029;-47,2703;22
"Tanabi";3553401;29;5;2020-05-29;9;0;35,84943;0,4285714;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;25105;5024;74722;"<10";"7";-20,6228;-49,6563;22
"Tapiraí";3553500;29;5;2020-05-29;16;0;207,8192;0,8571429;0;0;0;0;0;"RA de Sorocaba";13;"Sorocaba";6;7699;1170;7551;"<25";"6";-23,9612;-47,5062;22
"Tapiratiba";3553609;29;5;2020-05-29;1;0;7,930214;0;0;0;0;0;0;"RA de Campinas";4;"São João da Boa Vista";14;12610;2257;22189;"<10";"7";-21,4713;-46,7448;22
"Taquaritinga";3553708;29;5;2020-05-29;7;0;12,84427;0,2857143;0;0;0;0;0;"RA Central";5;"Araraquara";8;54499;9495;59434;"<10";"7";-21,4049;-48,5103;22
"Taquarituba";3553807;29;5;2020-05-29;5;0;21,55823;0;0;0;0;0;0;"RA de Itapeva";7;"Bauru";12;23193;3791;44852;"<10";"7";-23,5307;-49,241;22
"Taquarivaí";3553856;29;5;2020-05-29;2;0;34,80682;0;0;0;0;0;0;"RA de Itapeva";7;"Sorocaba";6;5746;646;23179;"<10";"7";-23,9211;-48,6948;22
"Tarabai";3553906;29;5;2020-05-29;5;0;68,78525;0,2857143;0;0;0;0;0;"RA de Presidente Prudente";9;"Presidente Prudente";2;7269;986;20139;"<10";"7";-22,3016;-51,5621;22
"Tarumã";3553955;29;5;2020-05-29;2;0;13,50804;0,1428571;0;0;0;0;0;"RA de Marília";8;"Marília";5;14806;1865;30291;"<10";"7";-22,7429;-50,5786;22
"Tatuí";3554003;29;5;2020-05-29;113;1;94,07024;4,428571;6;0;4,99488;0;0,05309735;"RA de Sorocaba";13;"Sorocaba";6;120123;17470;52375;"<150";"2";-23,3487;-47,8461;22
"Taubaté";3554102;29;5;2020-05-29;134;6;43,59694;7,857143;4;0;1,301401;0;0,02985075;"RA de São José dos Campos";15;"Taubaté";17;307361;47104;625;"<150";"2";-23,0104;-45,5593;22
"Tejupá";3554201;29;5;2020-05-29;2;0;42,58037;0;0;0;0;0;0;"RA de Itapeva";7;"Bauru";12;4697;751;29619;"<10";"7";-23,3425;-49,3722;22
"Teodoro Sampaio";3554300;29;5;2020-05-29;7;0;31,23048;0,4285714;0;0;0;0;0;"RA de Presidente Prudente";9;"Presidente Prudente";2;22414;3160;15558;"<10";"7";-22,5299;-52,1682;22
"Terra Roxa";3554409;29;5;2020-05-29;2;0;21,92742;0;0;0;0;0;0;"RA de Barretos";2;"Barretos";16;9121;1488;22154;"<10";"7";-20,787;-48,3314;22
"Tietê";3554508;29;5;2020-05-29;15;1;36,52034;0,7142857;0;0;0;0;0;"RA de Sorocaba";13;"Sorocaba";6;41073;6467;4044;"<25";"6";-23,1101;-47,7164;22
"Timburi";3554607;29;5;2020-05-29;2;0;78,21666;0;0;0;0;0;0;"RA de Marília";8;"Marília";5;2557;551;19679;"<10";"7";-23,2057;-49,6096;22
"Torre de Pedra";3554656;29;5;2020-05-29;4;0;172,4138;0;1;0;43,10345;0,1428571;0,25;"RA de Sorocaba";13;"Bauru";12;2320;457;7135;"<10";"7";-23,2462;-48,1955;22
"Torrinha";3554706;29;5;2020-05-29;10;0;102,9548;0;0;0;0;0;0;"RA de Campinas";4;"Bauru";12;9713;1904;31527;"<25";"6";-22,4237;-48,1731;22
"Trabiju";3554755;29;5;2020-05-29;1;0;58,71991;0;0;0;0;0;0;"RA Central";5;"Araraquara";8;1703;281;6342;"<10";"7";-22,0388;-48,3342;22
"Tremembé";3554805;29;5;2020-05-29;7;0;15,22467;0,1428571;0;0;0;0;0;"RA de São José dos Campos";15;"Taubaté";17;45978;6344;19109;"<10";"7";-22,9571;-45,5475;22
"Três Fronteiras";3554904;29;5;2020-05-29;3;0;54,08329;0;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;5547;1221;15159;"<10";"7";-20,2344;-50,8905;22
"Tuiuti";3554953;29;5;2020-05-29;4;0;61,00351;0,1428571;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;6557;1333;12673;"<10";"7";-22,8193;-46,6937;22
"Tupã";3555000;29;5;2020-05-29;14;1;22,27774;0,7142857;1;0;1,591267;0;0,07142857;"RA de Marília";8;"Marília";5;62843;13256;62799;"<25";"6";-21,9335;-50,5191;22
"Tupi Paulista";3555109;29;5;2020-05-29;39;0;262,132;0,7142857;0;0;0;0;0;"RA de Presidente Prudente";9;"Presidente Prudente";2;14878;3292;24477;"<50";"5";-21,3825;-51,575;22
"Ubatuba";3555406;29;5;2020-05-29;53;0;59,60682;1,142857;1;0;1,124657;0;0,01886792;"RA de São José dos Campos";15;"Taubaté";17;88916;11869;70811;"<75";"4";-23,4332;-45,0834;22
"Ubirajara";3555505;29;5;2020-05-29;10;0;214,4542;0,4285714;1;0;21,44542;0,1428571;0,1;"RA de Bauru";3;"Marília";5;4663;848;28218;"<25";"6";-22,5272;-49,6613;22
"Uchoa";3555604;29;5;2020-05-29;9;0;92,9464;0,2857143;1;0;10,32738;0;0,1111111;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;9683;1966;25243;"<10";"7";-20,9511;-49,1713;22
"União Paulista";3555703;29;5;2020-05-29;1;0;57,50431;0;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;1739;280;7906;"<10";"7";-20,8862;-49,9025;22
"Urânia";3555802;29;5;2020-05-29;6;5;69,67832;0,8571429;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;8611;1966;20926;"<10";"7";-20,2455;-50,6455;22
"Uru";3555901;29;5;2020-05-29;3;0;248,5501;0;1;0;82,85004;0;0,3333333;"RA de Bauru";3;"Bauru";12;1207;258;1469;"<10";"7";-21,7866;-49,2848;22
"Urupês";3556008;29;5;2020-05-29;3;0;22,78943;0;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;13164;2726;32392;"<10";"7";-21,2032;-49,2931;22
"Valentim Gentil";3556107;29;5;2020-05-29;8;4;62,64683;0,5714286;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;12770;2027;14974;"<10";"7";-20,4217;-50,0889;22
"Valinhos";3556206;29;5;2020-05-29;133;9;106,6201;6,428571;5;0;4,008273;0,1428571;0,03759398;"RA de Campinas";4;"Campinas";3;124742;20141;14854;"<150";"2";-22,9698;-46,9974;22
"Valparaíso";3556305;29;5;2020-05-29;8;0;33,35001;0,4285714;0;0;0;0;0;"RA de Araçatuba";1;"Araçatuba";7;23988;3207;85766;"<10";"7";-21,2229;-50,8699;22
"Vargem";3556354;29;5;2020-05-29;6;0;60;0,4285714;1;0;10;0,1428571;0,1666667;"RA de Campinas";4;"Campinas";3;10000;1730;1426;"<10";"7";-22,887;-46,4124;22
"Vargem Grande do Sul";3556404;29;5;2020-05-29;18;4;43,37245;1,571429;0;0;0;0;0;"RA de Campinas";4;"São João da Boa Vista";14;41501;6921;26718;"<25";"6";-21,8322;-46,8913;22
"Vargem Grande Paulista";3556453;29;5;2020-05-29;60;1;113,7182;1,857143;5;0;9,476517;0,1428571;0,08333333;"RM de São Paulo";10;"Grande São Paulo";10;52762;6337;4249;"<75";"4";-23,5993;-47,022;22
"Várzea Paulista";3556503;29;5;2020-05-29;125;8;103,7043;7,142857;9;0;7,466711;0,2857143;0,072;"RA de Campinas";4;"Campinas";3;120535;15274;3512;"<150";"2";-23,2136;-46,8234;22
"Vinhedo";3556701;29;5;2020-05-29;77;2;99,32792;1,428571;2;0;2,579946;0;0,02597403;"RA de Campinas";4;"Campinas";3;77521;11665;816;"<100";"3";-23,0302;-46,9833;22
"Viradouro";3556800;29;5;2020-05-29;5;0;27,25241;0,4285714;2;0;10,90096;0,1428571;0,4;"RA de Barretos";2;"Barretos";16;18347;2985;21773;"<10";"7";-20,8734;-48,293;22
"Vista Alegre do Alto";3556909;29;5;2020-05-29;2;0;24,95633;0;0;0;0;0;0;"RA de Barretos";2;"Barretos";16;8014;1107;9543;"<10";"7";-21,1692;-48,6284;22
"Votorantim";3557006;29;5;2020-05-29;118;4;98,47777;5;6;0;5,007344;0,2857143;0,05084746;"RA de Sorocaba";13;"Sorocaba";6;119824;16378;18352;"<150";"2";-23,5446;-47,4388;22
"Votuporanga";3557105;29;5;2020-05-29;46;6;50,13078;2,142857;2;0;2,179599;0;0,04347826;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;91760;17203;4207;"<50";"5";-20,4237;-49,9781;22
"Zacarias";3557154;29;5;2020-05-29;1;0;39,0625;0;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;2560;481;31906;"<10";"7";-21,0506;-50,0552;22
"Chavantes";3557204;29;5;2020-05-29;1;0;8,181298;0;0;0;0;0;0;"RA de Marília";8;"Marília";5;12223;2098;18873;"<10";"7";-23,0366;-49,7096;22
"Estiva Gerbi";3557303;29;5;2020-05-29;1;0;9,026085;0;0;0;0;0;0;"RA de Campinas";4;"São João da Boa Vista";14;11079;1606;7414;"<10";"7";-22,2713;-46,9481;22
"Adamantina";3500105;30;5;2020-05-30;39;1;115,0646;0,2857143;2;0;5,900749;0;0,05128205;"RA de Presidente Prudente";9;"Marília";5;33894;7398;41199;"<50";"5";-21,682;-51,0737;22
"Adolfo";3500204;30;5;2020-05-30;3;0;87,0322;0;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;3447;761;21106;"<10";"7";-21,2325;-49,6451;22
"Aguaí";3500303;30;5;2020-05-30;21;0;58,97551;0,5714286;3;0;8,425073;0;0,1428571;"RA de Campinas";4;"São João da Boa Vista";14;35608;5245;47455;"<25";"6";-22,0572;-46,9735;22
"Águas da Prata";3500402;30;5;2020-05-30;1;0;12,82545;0;0;0;0;0;0;"RA de Campinas";4;"São João da Boa Vista";14;7797;1729;14267;"<10";"7";-21,9319;-46,7176;22
"Águas de Lindóia";3500501;30;5;2020-05-30;15;0;81,6371;0,2857143;1;0;5,442473;0;0,06666667;"RA de Campinas";4;"Campinas";3;18374;3275;6013;"<25";"6";-22,4733;-46,6314;22
"Águas de Santa Bárbara";3500550;30;5;2020-05-30;1;0;16,86056;0;0;0;0;0;0;"RA de Sorocaba";13;"Bauru";12;5931;1106;40446;"<10";"7";-22,8812;-49,2421;22
"Águas de São Pedro";3500600;30;5;2020-05-30;2;1;64,0615;0,1428571;0;0;0;0;0;"RA de Campinas";4;"Piracicaba";11;3122;764;361;"<10";"7";-22,5977;-47,8734;22
"Agudos";3500709;30;5;2020-05-30;23;1;63,65196;0,1428571;1;0;2,767477;0;0,04347826;"RA de Bauru";3;"Bauru";12;36134;5524;96671;"<25";"6";-22,4694;-48,9863;22
"Alambari";3500758;30;5;2020-05-30;4;0;69,21613;0;0;0;0;0;0;"RA de Sorocaba";13;"Sorocaba";6;5779;830;1596;"<10";"7";-23,5503;-47,898;22
"Alfredo Marcondes";3500808;30;5;2020-05-30;2;0;50,92946;0;1;0;25,46473;0;0,5;"RA de Presidente Prudente";9;"Presidente Prudente";2;3927;907;11892;"<10";"7";-21,9527;-51,414;22
"Altair";3500907;30;5;2020-05-30;1;0;24,77701;0;0;0;0;0;0;"RA de Barretos";2;"Barretos";16;4036;552;31301;"<10";"7";-20,5242;-49,0571;22
"Altinópolis";3501004;30;5;2020-05-30;3;0;19,28888;0,1428571;0;0;0;0;0;"RA de Ribeirão Preto";11;"Ribeirão Preto";1;15553;2980;92896;"<10";"7";-21,0214;-47,3712;22
"Alto Alegre";3501103;30;5;2020-05-30;1;0;24,8942;0;1;0;24,8942;0;1;"RA de Araçatuba";1;"Araçatuba";7;4017;964;31857;"<10";"7";-21,5811;-50,168;22
"Alumínio";3501152;30;5;2020-05-30;11;0;61,20632;0;1;0;5,564211;0;0,09090909;"RA de Sorocaba";13;"Sorocaba";6;17972;2230;8366;"<25";"6";-23,5306;-47,2546;22
"Álvares Florence";3501202;30;5;2020-05-30;1;0;27,61668;0,1428571;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;3621;991;36241;"<10";"7";-20,3203;-49,9141;22
"Álvares Machado";3501301;30;5;2020-05-30;10;0;42,03624;0,2857143;1;0;4,203624;0;0,1;"RA de Presidente Prudente";9;"Presidente Prudente";2;23789;4267;34765;"<25";"6";-22,0764;-51,4722;22
"Álvaro de Carvalho";3501400;30;5;2020-05-30;1;0;19,82554;0;1;0;19,82554;0;1;"RA de Marília";8;"Marília";5;5044;583;15366;"<10";"7";-22,0841;-49,719;22
"Americana";3501608;30;5;2020-05-30;118;7;50,54442;4,571429;6;0;2,570055;0,2857143;0,05084746;"RA de Campinas";4;"Campinas";3;233458;40276;13391;"<150";"2";-22,7374;-47,3331;22
"Américo Brasiliense";3501707;30;5;2020-05-30;40;3;99,39617;1,857143;2;0;4,969808;0,2857143;0,05;"RA Central";5;"Araraquara";8;40243;4465;12279;"<50";"5";-21,7288;-48,1147;22
"Américo de Campos";3501806;30;5;2020-05-30;4;1;69,73501;0,1428571;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;5736;1267;25288;"<10";"7";-20,2985;-49,7359;22
"Amparo";3501905;30;5;2020-05-30;37;2;53,13115;1,857143;1;0;1,435977;0;0,02702703;"RA de Campinas";4;"Campinas";3;69639;12727;44532;"<50";"5";-22,7088;-46,772;22
"Andradina";3502101;30;5;2020-05-30;40;0;71,35976;0;4;0;7,135976;0;0,1;"RA de Araçatuba";1;"Araçatuba";7;56054;10776;96423;"<50";"5";-20,8948;-51,3786;22
"Angatuba";3502200;30;5;2020-05-30;22;3;89,79225;1;2;0;8,162932;0,1428571;0,09090909;"RA de Itapeva";7;"Sorocaba";6;24501;3775;102729;"<25";"6";-23,4917;-48,4139;22
"Anhembi";3502309;30;5;2020-05-30;2;0;29,97602;0;0;0;0;0;0;"RA de Sorocaba";13;"Bauru";12;6672;975;73656;"<10";"7";-22,793;-48,1336;22
"Anhumas";3502408;30;5;2020-05-30;2;0;50,46682;0,1428571;0;0;0;0;0;"RA de Presidente Prudente";9;"Presidente Prudente";2;3963;680;32084;"<10";"7";-22,2934;-51,3895;22
"Aparecida";3502507;30;5;2020-05-30;5;0;14,00207;0;0;0;0;0;0;"RA de São José dos Campos";15;"Taubaté";17;35709;6043;12108;"<10";"7";-22,8495;-45,2325;22
"Apiaí";3502705;30;5;2020-05-30;2;0;8,108327;0;0;0;0;0;0;"RA de Itapeva";7;"Sorocaba";6;24666;3685;97432;"<10";"7";-24,5108;-48,8443;22
"Araçariguama";3502754;30;5;2020-05-30;13;1;61,96378;0,7142857;1;0;4,766444;0;0,07692308;"RA de Sorocaba";13;"Sorocaba";6;20980;2193;1452;"<25";"6";-23,4366;-47,0608;22
"Araçatuba";3502804;30;5;2020-05-30;161;7;84,52819;3,571429;5;1;2,625099;0,1428571;0,0310559;"RA de Araçatuba";1;"Araçatuba";7;190469;35257;116713;">150";"1";-21,2076;-50,4401;22
"Araçoiaba da Serra";3502903;30;5;2020-05-30;40;2;123,4949;1,714286;1;0;3,087373;0;0,025;"RA de Sorocaba";13;"Sorocaba";6;32390;5103;25533;"<50";"5";-23,5029;-47,6166;22
"Arandu";3503109;30;5;2020-05-30;10;0;162,206;0;2;0;32,4412;0;0,2;"RA de Itapeva";7;"Bauru";12;6165;1030;28591;"<25";"6";-23,1386;-49,0487;22
"Araraquara";3503208;30;5;2020-05-30;232;15;101,9252;7,142857;4;0;1,75733;0;0,01724138;"RA Central";5;"Araraquara";8;227618;40188;100363;">150";"1";-21,7845;-48,178;22
"Araras";3503307;30;5;2020-05-30;106;4;80,88084;3,857143;3;0;2,28908;0;0,02830189;"RA de Campinas";4;"Piracicaba";11;131057;21594;64483;"<150";"2";-22,3572;-47,3842;22
"Arealva";3503406;30;5;2020-05-30;1;0;12,20107;0;0;0;0;0;0;"RA de Bauru";3;"Bauru";12;8196;1774;50497;"<10";"7";-22,031;-48,9135;22
"Areiópolis";3503604;30;5;2020-05-30;10;0;92,10648;0,2857143;2;0;18,4213;0,2857143;0,2;"RA de Sorocaba";13;"Bauru";12;10857;1303;8591;"<25";"6";-22,6672;-48,6681;22
"Ariranha";3503703;30;5;2020-05-30;2;0;21,45923;0,1428571;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;9320;1475;13262;"<10";"7";-21,1872;-48,7904;22
"Artur Nogueira";3503802;30;5;2020-05-30;22;1;41,81794;1,714286;1;1;1,900815;0,1428571;0,04545455;"RA de Campinas";4;"Campinas";3;52609;6762;17803;"<25";"6";-22,5727;-47,1727;22
"Arujá";3503901;30;5;2020-05-30;248;10;276,3416;8;18;1;20,05705;0,5714286;0,07258065;"RM de São Paulo";10;"Grande São Paulo";10;89744;10776;9617;">150";"1";-23,3965;-46,32;22
"Assis";3504008;30;5;2020-05-30;56;2;55,23717;2,428571;5;0;4,931891;0;0,08928571;"RA de Marília";8;"Marília";5;101381;18181;46061;"<75";"4";-22,66;-50,4183;22
"Atibaia";3504107;30;5;2020-05-30;83;0;59,45303;1;4;0;2,865206;0;0,04819277;"RA de Campinas";4;"Campinas";3;139606;21916;47852;"<100";"3";-23,1171;-46,5563;22
"Auriflama";3504206;30;5;2020-05-30;3;0;20,73112;0,2857143;0;0;0;0;0;"RA de Araçatuba";1;"Araçatuba";7;14471;2825;4345;"<10";"7";-20,6836;-50,5572;22
"Avaí";3504305;30;5;2020-05-30;2;0;37,82148;0;0;0;0;0;0;"RA de Bauru";3;"Bauru";12;5288;853;54069;"<10";"7";-22,1514;-49,3356;22
"Avanhandava";3504404;30;5;2020-05-30;1;0;8,254912;0;0;0;0;0;0;"RA de Araçatuba";1;"Araçatuba";7;12114;1541;33837;"<10";"7";-21,4584;-49,9509;22
"Avaré";3504503;30;5;2020-05-30;56;2;63,97222;2;5;0;5,711805;0,2857143;0,08928571;"RA de Sorocaba";13;"Bauru";12;87538;14398;121306;"<75";"4";-23,1067;-48,9251;22
"Bady Bassitt";3504602;30;5;2020-05-30;29;0;177,5981;1,285714;4;0;24,49629;0;0,137931;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;16329;2565;11037;"<50";"5";-20,9197;-49,4385;22
"Bálsamo";3504800;30;5;2020-05-30;2;0;23,46316;0,2857143;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;8524;1712;14988;"<10";"7";-20,7348;-49,5865;22
"Bananal";3504909;30;5;2020-05-30;3;0;28,16637;0;0;0;0;0;0;"RA de São José dos Campos";15;"Taubaté";17;10651;1900;61643;"<10";"7";-22,6819;-44,3281;22
"Barão de Antonina";3505005;30;5;2020-05-30;1;0;29,55956;0;0;0;0;0;0;"RA de Itapeva";7;"Bauru";12;3383;637;15314;"<10";"7";-23,6284;-49,5634;22
"Bariri";3505203;30;5;2020-05-30;10;0;29,41782;0,1428571;1;0;2,941782;0;0,1;"RA de Bauru";3;"Bauru";12;33993;6061;44441;"<25";"6";-22,073;-48,7438;22
"Barra Bonita";3505302;30;5;2020-05-30;28;2;80,19706;0,7142857;1;0;2,864181;0;0,03571429;"RA de Bauru";3;"Bauru";12;34914;6605;15012;"<50";"5";-22,4909;-48,5583;22
"Barra do Turvo";3505401;30;5;2020-05-30;9;1;117,0808;0,1428571;1;0;13,00898;0;0,1111111;"RA de Registro";16;"Registro";9;7687;1274;100768;"<10";"7";-24,759;-48,5013;22
"Barretos";3505500;30;5;2020-05-30;216;29;182,9764;11,42857;10;0;8,47113;0,4285714;0,0462963;"RA de Barretos";2;"Barretos";16;118048;20239;156616;">150";"1";-20,5531;-48,5698;22
"Barrinha";3505609;30;5;2020-05-30;14;0;43,29272;0,1428571;1;0;3,092337;0;0,07142857;"RA de Ribeirão Preto";11;"Ribeirão Preto";1;32338;3336;14603;"<25";"6";-21,1864;-48,1636;22
"Barueri";3505708;30;5;2020-05-30;1159;52;438,3676;40;126;11;47,65687;4,428571;0,1087144;"RM de São Paulo";10;"Grande São Paulo";10;264390;29409;657;">150";"1";-23,5057;-46,879;22
"Bastos";3505807;30;5;2020-05-30;1;0;4,925866;0;0;0;0;0;0;"RA de Marília";8;"Marília";5;20301;3549;17091;"<10";"7";-21,921;-50,7357;22
"Batatais";3505906;30;5;2020-05-30;13;3;21,5868;0,8571429;1;0;1,660523;0;0,07692308;"RA de Franca";6;"Ribeirão Preto";1;60222;10779;84953;"<25";"6";-20,8929;-47,5921;22
